year,volume_modified,name,place
1999,1,ONE PIECE,2
1999,1,HUNTER×HUNTER,落
1999,1,ヒカルの碁,6
1999,1,遊☆戯☆王,4
1999,1,るろうに剣心 －明治剣客浪漫譚－,9
1999,1,シャーマンキング,8
1999,1,武士沢レシーブ,7
1999,1,世紀末リーダー伝 たけし！,5
1999,1,ROOKIES,12
1999,1,封神演義,1
1999,1,I''s ＜アイズ＞,16
1999,1,花さか天使テンテンくん,3
1999,1,こちら葛飾区亀有公園前派出所,11
1999,1,ホイッスル！,13
1999,1,邪馬台幻想記,15
1999,1,－蹴球伝－ フィールドの狼 FW陣!,20
1999,1,明稜帝 梧桐勢十郎,17
1999,1,大好王－ダイスキング－,18
1999,1,マッハヘッド,19
1999,1,ライジング インパクト,10
1999,2,ONE PIECE,2
1999,2,HUNTER×HUNTER,休
1999,2,ヒカルの碁,4
1999,2,遊☆戯☆王,3
1999,2,るろうに剣心 －明治剣客浪漫譚－,1
1999,2,シャーマンキング,9
1999,2,武士沢レシーブ,8
1999,2,世紀末リーダー伝 たけし！,12
1999,2,封神演義,5
1999,2,花さか天使テンテンくん,7
1999,2,I''s ＜アイズ＞,15
1999,2,ROOKIES,13
1999,2,マッハヘッド,17
1999,2,こちら葛飾区亀有公園前派出所,11
1999,2,ホイッスル！,10
1999,2,邪馬台幻想記,18
1999,2,－蹴球伝－ フィールドの狼 FW陣!,19
1999,2,明稜帝 梧桐勢十郎,16
1999,2,大好王－ダイスキング－,20
1999,2,ライジング インパクト,6
1999,3,ONE PIECE,2
1999,3,HUNTER×HUNTER,5
1999,3,ヒカルの碁,7
1999,3,遊☆戯☆王,3
1999,3,シャーマンキング,1
1999,3,るろうに剣心 －明治剣客浪漫譚－,11
1999,3,武士沢レシーブ,休
1999,3,世紀末リーダー伝 たけし！,6
1999,3,封神演義,8
1999,3,花さか天使テンテンくん,14
1999,3,ROOKIES,10
1999,3,I''s ＜アイズ＞,12
1999,3,こちら葛飾区亀有公園前派出所,13
1999,3,ホイッスル！,9
1999,3,マッハヘッド,17
1999,3,明稜帝 梧桐勢十郎,16
1999,3,－蹴球伝－ フィールドの狼 FW陣!,19
1999,3,大好王－ダイスキング－,18
1999,3,ライジング インパクト,4
1999,4,ONE PIECE,4
1999,4,HUNTER×HUNTER,落
1999,4,遊☆戯☆王,5
1999,4,ヒカルの碁,2
1999,4,シャーマンキング,9
1999,4,るろうに剣心 －明治剣客浪漫譚－,7
1999,4,世紀末リーダー伝 たけし！,3
1999,4,封神演義,8
1999,4,武士沢レシーブ,13
1999,4,花さか天使テンテンくん,10
1999,4,ROOKIES,6
1999,4,I''s ＜アイズ＞,14
1999,4,こちら葛飾区亀有公園前派出所,12
1999,4,ホイッスル！,16
1999,4,マッハヘッド,17
1999,4,明稜帝 梧桐勢十郎,18
1999,4,大好王－ダイスキング－,19
1999,4,ライジング インパクト,11
1999,4,サバイビー,1
1999,5,ONE PIECE,2
1999,5,遊☆戯☆王,4
1999,5,HUNTER×HUNTER,13
1999,5,ヒカルの碁,5
1999,5,シャーマンキング,3
1999,5,るろうに剣心 －明治剣客浪漫譚－,休
1999,5,世紀末リーダー伝 たけし！,12
1999,5,封神演義,8
1999,5,花さか天使テンテンくん,10
1999,5,武士沢レシーブ,15
1999,5,ROOKIES,14
1999,5,こちら葛飾区亀有公園前派出所,7
1999,5,ホイッスル！,6
1999,5,I''s ＜アイズ＞,16
1999,5,マッハヘッド,18
1999,5,明稜帝 梧桐勢十郎,17
1999,5,ライジング インパクト,11
1999,5,サバイビー,9
1999,5,テニスの王子様,1
1999,6,ONE PIECE,2
1999,6,遊☆戯☆王,9
1999,6,ヒカルの碁,3
1999,6,HUNTER×HUNTER,落
1999,6,シャーマンキング,6
1999,6,るろうに剣心 －明治剣客浪漫譚－,13
1999,6,世紀末リーダー伝 たけし！,7
1999,6,封神演義,11
1999,6,花さか天使テンテンくん,12
1999,6,武士沢レシーブ,18
1999,6,ROOKIES,休
1999,6,こちら葛飾区亀有公園前派出所,14
1999,6,ホイッスル！,15
1999,6,I''s ＜アイズ＞,8
1999,6,明稜帝 梧桐勢十郎,17
1999,6,ライジング インパクト,4
1999,6,サバイビー,5
1999,6,テニスの王子様,10
1999,6,CHILDRAGON,1
1999,7,ONE PIECE,3
1999,7,ヒカルの碁,7
1999,7,遊☆戯☆王,10
1999,7,HUNTER×HUNTER,休
1999,7,シャーマンキング,12
1999,7,るろうに剣心 －明治剣客浪漫譚－,2
1999,7,封神演義,5
1999,7,世紀末リーダー伝 たけし！,8
1999,7,花さか天使テンテンくん,16
1999,7,ROOKIES,15
1999,7,こちら葛飾区亀有公園前派出所,9
1999,7,武士沢レシーブ,18
1999,7,ホイッスル！,17
1999,7,I''s ＜アイズ＞,休
1999,7,明稜帝 梧桐勢十郎,19
1999,7,ライジング インパクト,4
1999,7,サバイビー,13
1999,7,テニスの王子様,6
1999,7,CHILDRAGON,11
1999,7,ZOMBIE POWDER,1
1999,8,ONE PIECE,2
1999,8,遊☆戯☆王,1
1999,8,ヒカルの碁,6
1999,8,HUNTER×HUNTER,休
1999,8,シャーマンキング,10
1999,8,るろうに剣心 －明治剣客浪漫譚－,5
1999,8,世紀末リーダー伝 たけし！,9
1999,8,封神演義,12
1999,8,こちら葛飾区亀有公園前派出所,3
1999,8,花さか天使テンテンくん,15
1999,8,ROOKIES,16
1999,8,武士沢レシーブ,20
1999,8,I''s ＜アイズ＞,17
1999,8,ホイッスル！,18
1999,8,明稜帝 梧桐勢十郎,休
1999,8,ライジング インパクト,4
1999,8,サバイビー,7
1999,8,テニスの王子様,14
1999,8,CHILDRAGON,11
1999,8,ZOMBIE POWDER,8
1999,9,ONE PIECE,2
1999,9,遊☆戯☆王,4
1999,9,ヒカルの碁,3
1999,9,ライジング インパクト,1
1999,9,シャーマンキング,5
1999,9,世紀末リーダー伝 たけし！,6
1999,9,るろうに剣心 －明治剣客浪漫譚－,9
1999,9,封神演義,13
1999,9,HUNTER×HUNTER,休
1999,9,こちら葛飾区亀有公園前派出所,10
1999,9,花さか天使テンテンくん,15
1999,9,ROOKIES,14
1999,9,ホイッスル！,19
1999,9,武士沢レシーブ,18
1999,9,I''s ＜アイズ＞,16
1999,9,明稜帝 梧桐勢十郎,17
1999,9,サバイビー,8
1999,9,テニスの王子様,7
1999,9,CHILDRAGON,12
1999,9,ZOMBIE POWDER,11
1999,10,ONE PIECE,1
1999,10,遊☆戯☆王,7
1999,10,ヒカルの碁,9
1999,10,HUNTER×HUNTER,2
1999,10,るろうに剣心 －明治剣客浪漫譚－,3
1999,10,ライジング インパクト,12
1999,10,シャーマンキング,10
1999,10,世紀末リーダー伝 たけし！,6
1999,10,封神演義,5
1999,10,こちら葛飾区亀有公園前派出所,16
1999,10,花さか天使テンテンくん,13
1999,10,ROOKIES,20
1999,10,ホイッスル！,19
1999,10,I''s ＜アイズ＞,15
1999,10,武士沢レシーブ,21
1999,10,明稜帝 梧桐勢十郎,18
1999,10,サバイビー,17
1999,10,テニスの王子様,11
1999,10,CHILDRAGON,8
1999,10,ZOMBIE POWDER,14
1999,11,ONE PIECE,2
1999,11,遊☆戯☆王,4
1999,11,ヒカルの碁,5
1999,11,HUNTER×HUNTER,6
1999,11,るろうに剣心 －明治剣客浪漫譚－,10
1999,11,世紀末リーダー伝 たけし！,1
1999,11,ライジング インパクト,15
1999,11,シャーマンキング,11
1999,11,封神演義,3
1999,11,こちら葛飾区亀有公園前派出所,14
1999,11,花さか天使テンテンくん,9
1999,11,ROOKIES,18
1999,11,I''s ＜アイズ＞,13
1999,11,ホイッスル！,19
1999,11,明稜帝 梧桐勢十郎,12
1999,11,武士沢レシーブ,20
1999,11,サバイビー,16
1999,11,テニスの王子様,8
1999,11,CHILDRAGON,17
1999,11,ZOMBIE POWDER,7
1999,12,ONE PIECE,2
1999,12,ヒカルの碁,1
1999,12,遊☆戯☆王,3
1999,12,HUNTER×HUNTER,4
1999,12,世紀末リーダー伝 たけし！,5
1999,12,ライジング インパクト,6
1999,12,るろうに剣心 －明治剣客浪漫譚－,9
1999,12,シャーマンキング,10
1999,12,封神演義,8
1999,12,こちら葛飾区亀有公園前派出所,15
1999,12,花さか天使テンテンくん,7
1999,12,I''s ＜アイズ＞,11
1999,12,ROOKIES,12
1999,12,ホイッスル！,18
1999,12,明稜帝 梧桐勢十郎,14
1999,12,武士沢レシーブ,20
1999,12,サバイビー,17
1999,12,テニスの王子様,13
1999,12,CHILDRAGON,19
1999,12,ZOMBIE POWDER,16
1999,13,ONE PIECE,1
1999,13,ヒカルの碁,2
1999,13,遊☆戯☆王,3
1999,13,HUNTER×HUNTER,落
1999,13,世紀末リーダー伝 たけし！,8
1999,13,ライジング インパクト,4
1999,13,るろうに剣心 －明治剣客浪漫譚－,7
1999,13,封神演義,5
1999,13,シャーマンキング,休
1999,13,こちら葛飾区亀有公園前派出所,12
1999,13,サバイビー,19
1999,13,花さか天使テンテンくん,10
1999,13,I''s ＜アイズ＞,6
1999,13,ROOKIES,16
1999,13,明稜帝 梧桐勢十郎,11
1999,13,ホイッスル！,18
1999,13,テニスの王子様,9
1999,13,CHILDRAGON,20
1999,13,ZOMBIE POWDER,17
1999,14,ONE PIECE,2
1999,14,遊☆戯☆王,1
1999,14,ヒカルの碁,8
1999,14,HUNTER×HUNTER,6
1999,14,世紀末リーダー伝 たけし！,3
1999,14,ライジング インパクト,5
1999,14,るろうに剣心 －明治剣客浪漫譚－,9
1999,14,封神演義,7
1999,14,シャーマンキング,4
1999,14,テニスの王子様,10
1999,14,こちら葛飾区亀有公園前派出所,17
1999,14,花さか天使テンテンくん,11
1999,14,サバイビー,18
1999,14,I''s ＜アイズ＞,16
1999,14,明稜帝 梧桐勢十郎,12
1999,14,ROOKIES,14
1999,14,ホイッスル！,15
1999,14,CHILDRAGON,19
1999,14,ZOMBIE POWDER,13
1999,15,ONE PIECE,2
1999,15,遊☆戯☆王,休
1999,15,ヒカルの碁,4
1999,15,HUNTER×HUNTER,6
1999,15,世紀末リーダー伝 たけし！,3
1999,15,ライジング インパクト,5
1999,15,るろうに剣心 －明治剣客浪漫譚－,7
1999,15,封神演義,8
1999,15,シャーマンキング,10
1999,15,テニスの王子様,9
1999,15,花さか天使テンテンくん,12
1999,15,こちら葛飾区亀有公園前派出所,15
1999,15,I''s ＜アイズ＞,11
1999,15,CHILDRAGON,19
1999,15,サバイビー,18
1999,15,明稜帝 梧桐勢十郎,13
1999,15,ROOKIES,17
1999,15,ホイッスル！,14
1999,15,ZOMBIE POWDER,16
1999,15,NARUTO －ナルト－,1
1999,16,ONE PIECE,2
1999,16,HUNTER×HUNTER,4
1999,16,遊☆戯☆王,11
1999,16,ヒカルの碁,7
1999,16,世紀末リーダー伝 たけし！,3
1999,16,ライジング インパクト,5
1999,16,封神演義,12
1999,16,シャーマンキング,6
1999,16,テニスの王子様,10
1999,16,花さか天使テンテンくん,9
1999,16,ZOMBIE POWDER,15
1999,16,こちら葛飾区亀有公園前派出所,14
1999,16,I''s ＜アイズ＞,休
1999,16,明稜帝 梧桐勢十郎,13
1999,16,サバイビー,17
1999,16,CHILDRAGON,19
1999,16,ROOKIES,16
1999,16,ホイッスル！,18
1999,16,NARUTO －ナルト－,8
1999,16,Romancers,1
1999,17,ONE PIECE,1
1999,17,HUNTER×HUNTER,3
1999,17,遊☆戯☆王,7
1999,17,ヒカルの碁,4
1999,17,世紀末リーダー伝 たけし！,9
1999,17,ライジング インパクト,2
1999,17,シャーマンキング,5
1999,17,封神演義,休
1999,17,テニスの王子様,10
1999,17,花さか天使テンテンくん,6
1999,17,こちら葛飾区亀有公園前派出所,14
1999,17,I''s ＜アイズ＞,15
1999,17,ZOMBIE POWDER,18
1999,17,明稜帝 梧桐勢十郎,12
1999,17,サバイビー,17
1999,17,ROOKIES,16
1999,17,CHILDRAGON,20
1999,17,ホイッスル！,19
1999,17,NARUTO －ナルト－,11
1999,17,Romancers,8
1999,18,ONE PIECE,3
1999,18,HUNTER×HUNTER,1
1999,18,世紀末リーダー伝 たけし！,2
1999,18,ヒカルの碁,5
1999,18,遊☆戯☆王,7
1999,18,ライジング インパクト,6
1999,18,封神演義,4
1999,18,シャーマンキング,11
1999,18,テニスの王子様,9
1999,18,花さか天使テンテンくん,12
1999,18,I''s ＜アイズ＞,18
1999,18,明稜帝 梧桐勢十郎,19
1999,18,ZOMBIE POWDER,16
1999,18,こちら葛飾区亀有公園前派出所,17
1999,18,ROOKIES,15
1999,18,サバイビー,20
1999,18,ホイッスル！,14
1999,18,NARUTO －ナルト－,8
1999,18,Romancers,10
1999,19,ONE PIECE,3
1999,19,HUNTER×HUNTER,4
1999,19,世紀末リーダー伝 たけし！,2
1999,19,遊☆戯☆王,1
1999,19,ヒカルの碁,5
1999,19,ライジング インパクト,8
1999,19,封神演義,15
1999,19,シャーマンキング,11
1999,19,テニスの王子様,6
1999,19,花さか天使テンテンくん,13
1999,19,I''s ＜アイズ＞,9
1999,19,明稜帝 梧桐勢十郎,19
1999,19,こちら葛飾区亀有公園前派出所,10
1999,19,ZOMBIE POWDER,17
1999,19,ROOKIES,16
1999,19,ホイッスル！,12
1999,19,サバイビー,18
1999,19,NARUTO －ナルト－,14
1999,19,Romancers,7
1999,20,ONE PIECE,2
1999,20,世紀末リーダー伝 たけし！,4
1999,20,ヒカルの碁,1
1999,20,HUNTER×HUNTER,5
1999,20,遊☆戯☆王,3
1999,20,ライジング インパクト,8
1999,20,封神演義,10
1999,20,シャーマンキング,9
1999,20,テニスの王子様,6
1999,20,花さか天使テンテンくん,16
1999,20,I''s ＜アイズ＞,落
1999,20,明稜帝 梧桐勢十郎,17
1999,20,こちら葛飾区亀有公園前派出所,15
1999,20,ZOMBIE POWDER,14
1999,20,ROOKIES,休
1999,20,ホイッスル！,18
1999,20,サバイビー,19
1999,20,NARUTO －ナルト－,12
1999,20,Romancers,7
1999,21,ONE PIECE,1
1999,21,ヒカルの碁,2
1999,21,HUNTER×HUNTER,3
1999,21,世紀末リーダー伝 たけし！,休
1999,21,遊☆戯☆王,4
1999,21,ライジング インパクト,8
1999,21,シャーマンキング,7
1999,21,テニスの王子様,5
1999,21,封神演義,12
1999,21,花さか天使テンテンくん,6
1999,21,I''s ＜アイズ＞,16
1999,21,こちら葛飾区亀有公園前派出所,15
1999,21,明稜帝 梧桐勢十郎,19
1999,21,ROOKIES,13
1999,21,ZOMBIE POWDER,17
1999,21,ホイッスル！,14
1999,21,サバイビー,18
1999,21,NARUTO －ナルト－,9
1999,21,Romancers,10
1999,22,ONE PIECE,4
1999,22,世紀末リーダー伝 たけし！,1
1999,22,HUNTER×HUNTER,3
1999,22,ヒカルの碁,2
1999,22,遊☆戯☆王,6
1999,22,ライジング インパクト,7
1999,22,テニスの王子様,5
1999,22,シャーマンキング,15
1999,22,封神演義,11
1999,22,花さか天使テンテンくん,9
1999,22,I''s ＜アイズ＞,12
1999,22,こちら葛飾区亀有公園前派出所,13
1999,22,ホイッスル！,10
1999,22,明稜帝 梧桐勢十郎,19
1999,22,ROOKIES,16
1999,22,ZOMBIE POWDER,17
1999,22,サバイビー,18
1999,22,NARUTO －ナルト－,8
1999,22,Romancers,14
1999,23,ONE PIECE,2
1999,23,世紀末リーダー伝 たけし！,4
1999,23,HUNTER×HUNTER,3
1999,23,ヒカルの碁,6
1999,23,遊☆戯☆王,10
1999,23,ライジング インパクト,5
1999,23,テニスの王子様,1
1999,23,シャーマンキング,17
1999,23,封神演義,11
1999,23,花さか天使テンテンくん,9
1999,23,I''s ＜アイズ＞,16
1999,23,こちら葛飾区亀有公園前派出所,13
1999,23,ホイッスル！,12
1999,23,ZOMBIE POWDER,8
1999,23,ROOKIES,15
1999,23,明稜帝 梧桐勢十郎,18
1999,23,サバイビー,19
1999,23,NARUTO －ナルト－,7
1999,23,Romancers,14
1999,24,ONE PIECE,2
1999,24,世紀末リーダー伝 たけし！,3
1999,24,ヒカルの碁,1
1999,24,HUNTER×HUNTER,14
1999,24,遊☆戯☆王,7
1999,24,ライジング インパクト,12
1999,24,テニスの王子様,5
1999,24,NARUTO －ナルト－,6
1999,24,花さか天使テンテンくん,4
1999,24,シャーマンキング,9
1999,24,封神演義,11
1999,24,こちら葛飾区亀有公園前派出所,13
1999,24,I''s ＜アイズ＞,16
1999,24,ホイッスル！,15
1999,24,ZOMBIE POWDER,8
1999,24,ROOKIES,17
1999,24,明稜帝 梧桐勢十郎,19
1999,24,Romancers,18
2000,1,ONE PIECE,2
2000,1,ヒカルの碁,6
2000,1,世紀末リーダー伝 たけし！,11
2000,1,HUNTER×HUNTER,5
2000,1,遊☆戯☆王,4
2000,1,テニスの王子様,8
2000,1,ライジング インパクト,10
2000,1,花さか天使テンテンくん,3
2000,1,NARUTO －ナルト－,7
2000,1,シャーマンキング,12
2000,1,Romancers,17
2000,1,封神演義,休
2000,1,ZOMBIE POWDER,9
2000,1,こちら葛飾区亀有公園前派出所,16
2000,1,I''s ＜アイズ＞,13
2000,1,ホイッスル！,14
2000,1,ROOKIES,15
2000,1,ジョジョの奇妙な冒険,1
2000,2,ONE PIECE,2
2000,2,ヒカルの碁,5
2000,2,世紀末リーダー伝 たけし！,3
2000,2,HUNTER×HUNTER,4
2000,2,遊☆戯☆王,8
2000,2,テニスの王子様,9
2000,2,ライジング インパクト,11
2000,2,花さか天使テンテンくん,7
2000,2,NARUTO －ナルト－,10
2000,2,封神演義,12
2000,2,シャーマンキング,14
2000,2,Romancers,18
2000,2,ZOMBIE POWDER,16
2000,2,ホイッスル！,13
2000,2,こちら葛飾区亀有公園前派出所,17
2000,2,I''s ＜アイズ＞,15
2000,2,ROOKIES,19
2000,2,ジョジョの奇妙な冒険,6
2000,2,無頼男 －ブレーメン－,1
2000,3,ONE PIECE,1
2000,3,ヒカルの碁,2
2000,3,世紀末リーダー伝 たけし！,6
2000,3,HUNTER×HUNTER,3
2000,3,遊☆戯☆王,8
2000,3,テニスの王子様,5
2000,3,ライジング インパクト,14
2000,3,NARUTO －ナルト－,10
2000,3,花さか天使テンテンくん,13
2000,3,封神演義,12
2000,3,シャーマンキング,17
2000,3,Romancers,19
2000,3,ZOMBIE POWDER,15
2000,3,I''s ＜アイズ＞,11
2000,3,ホイッスル！,20
2000,3,こちら葛飾区亀有公園前派出所,16
2000,3,ROOKIES,18
2000,3,ジョジョの奇妙な冒険,4
2000,3,無頼男 －ブレーメン－,9
2000,4,ONE PIECE,3
2000,4,ヒカルの碁,4
2000,4,世紀末リーダー伝 たけし！,2
2000,4,HUNTER×HUNTER,1
2000,4,テニスの王子様,7
2000,4,遊☆戯☆王,6
2000,4,NARUTO －ナルト－,5
2000,4,ライジング インパクト,11
2000,4,花さか天使テンテンくん,17
2000,4,封神演義,14
2000,4,シャーマンキング,12
2000,4,ZOMBIE POWDER,13
2000,4,I''s ＜アイズ＞,15
2000,4,Romancers,20
2000,4,こちら葛飾区亀有公園前派出所,16
2000,4,ホイッスル！,18
2000,4,ROOKIES,19
2000,4,ジョジョの奇妙な冒険,8
2000,4,無頼男 －ブレーメン－,10
2000,5,ONE PIECE,2
2000,5,ヒカルの碁,5
2000,5,世紀末リーダー伝 たけし！,3
2000,5,HUNTER×HUNTER,7
2000,5,テニスの王子様,8
2000,5,遊☆戯☆王,6
2000,5,NARUTO －ナルト－,1
2000,5,花さか天使テンテンくん,11
2000,5,ライジング インパクト,14
2000,5,シャーマンキング,4
2000,5,封神演義,13
2000,5,ZOMBIE POWDER,15
2000,5,I''s ＜アイズ＞,12
2000,5,ホイッスル！,16
2000,5,こちら葛飾区亀有公園前派出所,17
2000,5,Romancers,18
2000,5,ROOKIES,19
2000,5,ジョジョの奇妙な冒険,9
2000,5,無頼男 －ブレーメン－,10
2000,6,ONE PIECE,2
2000,6,ヒカルの碁,5
2000,6,世紀末リーダー伝 たけし！,3
2000,6,HUNTER×HUNTER,8
2000,6,テニスの王子様,1
2000,6,遊☆戯☆王,6
2000,6,NARUTO －ナルト－,7
2000,6,花さか天使テンテンくん,14
2000,6,ライジング インパクト,15
2000,6,シャーマンキング,10
2000,6,封神演義,12
2000,6,ZOMBIE POWDER,19
2000,6,ホイッスル！,11
2000,6,I''s ＜アイズ＞,18
2000,6,こちら葛飾区亀有公園前派出所,16
2000,6,ROOKIES,13
2000,6,Romancers,17
2000,6,ジョジョの奇妙な冒険,4
2000,6,無頼男 －ブレーメン－,9
2000,7,ONE PIECE,2
2000,7,ヒカルの碁,5
2000,7,世紀末リーダー伝 たけし！,7
2000,7,HUNTER×HUNTER,休
2000,7,テニスの王子様,8
2000,7,NARUTO －ナルト－,3
2000,7,遊☆戯☆王,4
2000,7,花さか天使テンテンくん,16
2000,7,ライジング インパクト,14
2000,7,シャーマンキング,6
2000,7,封神演義,11
2000,7,ZOMBIE POWDER,19
2000,7,ホイッスル！,12
2000,7,I''s ＜アイズ＞,17
2000,7,こちら葛飾区亀有公園前派出所,13
2000,7,ROOKIES,15
2000,7,Romancers,18
2000,7,ジョジョの奇妙な冒険,1
2000,7,無頼男 －ブレーメン－,9
2000,8,ONE PIECE,2
2000,8,ヒカルの碁,4
2000,8,世紀末リーダー伝 たけし！,6
2000,8,テニスの王子様,7
2000,8,NARUTO －ナルト－,5
2000,8,HUNTER×HUNTER,16
2000,8,遊☆戯☆王,9
2000,8,花さか天使テンテンくん,3
2000,8,シャーマンキング,13
2000,8,封神演義,8
2000,8,ライジング インパクト,10
2000,8,こちら葛飾区亀有公園前派出所,1
2000,8,ZOMBIE POWDER,20
2000,8,ホイッスル！,18
2000,8,I''s ＜アイズ＞,19
2000,8,ROOKIES,12
2000,8,Romancers,14
2000,8,ジョジョの奇妙な冒険,11
2000,8,無頼男 －ブレーメン－,15
2000,9,ONE PIECE,2
2000,9,ヒカルの碁,7
2000,9,世紀末リーダー伝 たけし！,8
2000,9,NARUTO －ナルト－,6
2000,9,テニスの王子様,5
2000,9,HUNTER×HUNTER,3
2000,9,遊☆戯☆王,10
2000,9,シャーマンキング,4
2000,9,花さか天使テンテンくん,18
2000,9,封神演義,12
2000,9,ライジング インパクト,11
2000,9,こちら葛飾区亀有公園前派出所,13
2000,9,ROOKIES,1
2000,9,I''s ＜アイズ＞,16
2000,9,ホイッスル！,15
2000,9,ZOMBIE POWDER,19
2000,9,Romancers,17
2000,9,ジョジョの奇妙な冒険,14
2000,9,無頼男 －ブレーメン－,9
2000,10,ONE PIECE,2
2000,10,ヒカルの碁,9
2000,10,世紀末リーダー伝 たけし！,5
2000,10,HUNTER×HUNTER,4
2000,10,NARUTO －ナルト－,6
2000,10,遊☆戯☆王,3
2000,10,ジョジョの奇妙な冒険,7
2000,10,テニスの王子様,8
2000,10,シャーマンキング,13
2000,10,封神演義,10
2000,10,花さか天使テンテンくん,17
2000,10,ライジング インパクト,11
2000,10,こちら葛飾区亀有公園前派出所,14
2000,10,ROOKIES,16
2000,10,ホイッスル！,15
2000,10,I''s ＜アイズ＞,18
2000,10,Romancers,19
2000,10,無頼男 －ブレーメン－,12
2000,10,ツリッキーズ ピン太郎,1
2000,11,ONE PIECE,2
2000,11,ヒカルの碁,7
2000,11,世紀末リーダー伝 たけし！,11
2000,11,HUNTER×HUNTER,4
2000,11,NARUTO －ナルト－,6
2000,11,テニスの王子様,5
2000,11,遊☆戯☆王,10
2000,11,ジョジョの奇妙な冒険,13
2000,11,無頼男 －ブレーメン－,8
2000,11,シャーマンキング,15
2000,11,ライジング インパクト,3
2000,11,封神演義,17
2000,11,花さか天使テンテンくん,18
2000,11,こちら葛飾区亀有公園前派出所,14
2000,11,ROOKIES,12
2000,11,ホイッスル！,16
2000,11,I''s ＜アイズ＞,19
2000,11,ツリッキーズ ピン太郎,9
2000,11,三獣士,1
2000,12,ONE PIECE,3
2000,12,NARUTO －ナルト－,4
2000,12,世紀末リーダー伝 たけし！,5
2000,12,テニスの王子様,2
2000,12,ヒカルの碁,9
2000,12,HUNTER×HUNTER,17
2000,12,遊☆戯☆王,14
2000,12,ジョジョの奇妙な冒険,15
2000,12,シャーマンキング,11
2000,12,ライジング インパクト,6
2000,12,無頼男 －ブレーメン－,18
2000,12,封神演義,1
2000,12,ROOKIES,8
2000,12,こちら葛飾区亀有公園前派出所,16
2000,12,花さか天使テンテンくん,休
2000,12,ホイッスル！,13
2000,12,I''s ＜アイズ＞,19
2000,12,ツリッキーズ ピン太郎,7
2000,12,三獣士,10
2000,13,ONE PIECE,3
2000,13,NARUTO －ナルト－,2
2000,13,テニスの王子様,5
2000,13,世紀末リーダー伝 たけし！,9
2000,13,ヒカルの碁,10
2000,13,HUNTER×HUNTER,6
2000,13,遊☆戯☆王,11
2000,13,シャーマンキング,8
2000,13,ジョジョの奇妙な冒険,14
2000,13,ライジング インパクト,4
2000,13,封神演義,17
2000,13,無頼男 －ブレーメン－,15
2000,13,花さか天使テンテンくん,1
2000,13,ROOKIES,18
2000,13,こちら葛飾区亀有公園前派出所,16
2000,13,ホイッスル！,13
2000,13,I''s ＜アイズ＞,19
2000,13,ツリッキーズ ピン太郎,7
2000,13,三獣士,12
2000,14,ONE PIECE,1
2000,14,NARUTO －ナルト－,3
2000,14,テニスの王子様,7
2000,14,世紀末リーダー伝 たけし！,5
2000,14,ヒカルの碁,6
2000,14,遊☆戯☆王,2
2000,14,HUNTER×HUNTER,4
2000,14,シャーマンキング,10
2000,14,ジョジョの奇妙な冒険,16
2000,14,ライジング インパクト,17
2000,14,封神演義,14
2000,14,無頼男 －ブレーメン－,18
2000,14,ROOKIES,12
2000,14,花さか天使テンテンくん,19
2000,14,こちら葛飾区亀有公園前派出所,11
2000,14,ホイッスル！,15
2000,14,I''s ＜アイズ＞,20
2000,14,ツリッキーズ ピン太郎,9
2000,14,三獣士,8
2000,15,ONE PIECE,2
2000,15,NARUTO －ナルト－,3
2000,15,テニスの王子様,4
2000,15,ヒカルの碁,1
2000,15,世紀末リーダー伝 たけし！,5
2000,15,遊☆戯☆王,9
2000,15,HUNTER×HUNTER,18
2000,15,ライジング インパクト,10
2000,15,ジョジョの奇妙な冒険,7
2000,15,シャーマンキング,16
2000,15,封神演義,15
2000,15,ROOKIES,12
2000,15,こちら葛飾区亀有公園前派出所,13
2000,15,無頼男 －ブレーメン－,17
2000,15,花さか天使テンテンくん,19
2000,15,ホイッスル！,14
2000,15,I''s ＜アイズ＞,6
2000,15,ツリッキーズ ピン太郎,8
2000,15,三獣士,11
2000,16,ONE PIECE,2
2000,16,NARUTO －ナルト－,3
2000,16,テニスの王子様,5
2000,16,ヒカルの碁,8
2000,16,世紀末リーダー伝 たけし！,7
2000,16,遊☆戯☆王,4
2000,16,HUNTER×HUNTER,6
2000,16,ライジング インパクト,11
2000,16,シャーマンキング,9
2000,16,ジョジョの奇妙な冒険,10
2000,16,ROOKIES,休
2000,16,封神演義,15
2000,16,こちら葛飾区亀有公園前派出所,17
2000,16,ホイッスル！,1
2000,16,無頼男 －ブレーメン－,14
2000,16,花さか天使テンテンくん,19
2000,16,I''s ＜アイズ＞,13
2000,16,ツリッキーズ ピン太郎,16
2000,16,三獣士,18
2000,17,ONE PIECE,2
2000,17,NARUTO －ナルト－,3
2000,17,テニスの王子様,7
2000,17,世紀末リーダー伝 たけし！,4
2000,17,ヒカルの碁,5
2000,17,遊☆戯☆王,1
2000,17,ライジング インパクト,12
2000,17,HUNTER×HUNTER,17
2000,17,シャーマンキング,11
2000,17,ジョジョの奇妙な冒険,9
2000,17,ROOKIES,14
2000,17,封神演義,8
2000,17,こちら葛飾区亀有公園前派出所,15
2000,17,無頼男 －ブレーメン－,6
2000,17,ホイッスル！,16
2000,17,花さか天使テンテンくん,18
2000,17,I''s ＜アイズ＞,19
2000,17,ツリッキーズ ピン太郎,20
2000,17,三獣士,13
2000,18,ONE PIECE,3
